"","Path","Tour.Length","Fold","EAX.PAR10","EAX.PQR10","EAX.LOG.PAR10","EAX.LOG.PQR10","LKH.PAR10","LKH.PQR10","LKH.LOG.PAR10","LKH.LOG.PQR10"
"392","eax---lkh---sophisticated/1000-451.tsp",22.7657,10,3.6694,3.637,1.3,1.2912,365.1114,239.281,5.9002,5.4776
"393","eax---lkh---sophisticated/1000-452.tsp",16.9706,7,2.9386,2.985,1.0779,1.0936,549.7012,466.1045,6.3094,6.1444
"394","eax---lkh---sophisticated/1000-453.tsp",19.9564,7,3.0839,3.082,1.1262,1.1256,15543.2975,3208.0955,9.6514,8.0734
"395","eax---lkh---sophisticated/1000-454.tsp",21.6461,4,3.3309,3.307,1.2032,1.196,305.5846,266.5145,5.7222,5.5854
"396","eax---lkh---sophisticated/1000-455.tsp",18.6293,4,4.0123,2.9635,1.3894,1.0864,18665.1199,36000,9.8344,10.4913
"397","eax---lkh---sophisticated/1000-456.tsp",18.9037,2,6.2985,4.437,1.8403,1.49,193.3266,159.283,5.2644,5.0707
"398","eax---lkh---sophisticated/1000-457.tsp",22.8592,3,3.9926,3.3595,1.3844,1.2118,25.5606,12.745,3.2411,2.5451
"399","eax---lkh---sophisticated/1000-458.tsp",21.9612,8,6.1514,3.787,1.8167,1.3316,5014.0584,1368.365,8.52,7.2214
"400","eax---lkh---sophisticated/1000-459.tsp",19.0578,1,4.8504,3.415,1.5791,1.2282,4346.6335,799.6525,8.3772,6.6842
"401","eax---lkh---sophisticated/1000-46.tsp",18.1319,1,2.8036,2.8095,1.0309,1.033,25.4,15.1275,3.2347,2.7165
"402","eax---lkh---sophisticated/1000-460.tsp",18.7508,1,3.3037,3.3465,1.195,1.2079,12.5906,6.7025,2.533,1.9025
"403","eax---lkh---sophisticated/1000-461.tsp",18.5692,6,3.0735,3.0685,1.1228,1.1212,616.2139,378.3715,6.4236,5.9359
"404","eax---lkh---sophisticated/1000-462.tsp",18.563,7,2.9671,2.995,1.0876,1.0969,29079.942,36000,10.2778,10.4913
"405","eax---lkh---sophisticated/1000-463.tsp",19.3789,1,2.8118,2.8585,1.0338,1.0503,14.9746,9.472,2.7064,2.2483
"406","eax---lkh---sophisticated/1000-464.tsp",19.1921,7,3.2478,2.973,1.178,1.0896,6.7556,6.0925,1.9104,1.8071
"407","eax---lkh---sophisticated/1000-465.tsp",19.5664,8,3.7384,3.274,1.3187,1.186,12052.582,2066.8745,9.397,7.6338
"408","eax---lkh---sophisticated/1000-466.tsp",16.7359,4,3.1394,3.103,1.144,1.1324,36000,36000,10.4913,10.4913
"409","eax---lkh---sophisticated/1000-467.tsp",21.2873,8,3.6458,3.497,1.2936,1.2519,36000,36000,10.4913,10.4913
"410","eax---lkh---sophisticated/1000-468.tsp",22.33,10,3.7384,3.7485,1.3187,1.3214,1453.4314,1333.254,7.2817,7.1954
"411","eax---lkh---sophisticated/1000-469.tsp",20.5778,5,3.0058,2.982,1.1005,1.0926,25386.386,36000,10.142,10.4913
"412","eax---lkh---sophisticated/1000-47.tsp",18.2595,8,2.7904,2.7875,1.0262,1.0251,400.8745,394.181,5.9936,5.9768
"413","eax---lkh---sophisticated/1000-470.tsp",21.4631,1,2.9722,3.0105,1.0893,1.1021,147.9842,119.506,4.9971,4.7834
"414","eax---lkh---sophisticated/1000-471.tsp",19.3173,9,3.0164,3.0455,1.1041,1.1137,15263.943,2537.9975,9.6332,7.8391
"415","eax---lkh---sophisticated/1000-472.tsp",17.1366,1,3.1032,3.096,1.1324,1.1301,26063.877,36000,10.1683,10.4913
"416","eax---lkh---sophisticated/1000-473.tsp",19.5152,9,2.8605,2.8765,1.051,1.0566,32488.4709,36000,10.3886,10.4913
"417","eax---lkh---sophisticated/1000-474.tsp",20.9045,5,3.3226,3.307,1.2007,1.196,7938.8875,938.7165,8.9795,6.8445
"418","eax---lkh---sophisticated/1000-475.tsp",21.6236,5,5.2119,3.6185,1.6509,1.2861,4167.5186,346.5455,8.3351,5.848
"419","eax---lkh---sophisticated/1000-476.tsp",20.0849,7,4.564,3.524,1.5182,1.2596,19321.5026,36000,9.869,10.4913
"420","eax---lkh---sophisticated/1000-477.tsp",18.7813,1,3.3332,3.3395,1.2039,1.2058,25810.1561,36000,10.1585,10.4913
"421","eax---lkh---sophisticated/1000-478.tsp",22.2618,9,4.4559,3.9035,1.4942,1.3619,439.6329,371.2385,6.0859,5.9168
"422","eax---lkh---sophisticated/1000-479.tsp",19.5744,4,2.7504,2.758,1.0117,1.0145,226.9534,140.622,5.4247,4.9461
"423","eax---lkh---sophisticated/1000-48.tsp",19.4493,10,2.4744,2.5195,0.906,0.9241,5.0692,4.349,1.6232,1.4699
"424","eax---lkh---sophisticated/1000-480.tsp",22.034,5,3.4465,3.093,1.2374,1.1291,16.7508,8.8655,2.8184,2.1822
"425","eax---lkh---sophisticated/1000-481.tsp",21.2199,7,3.2756,3.328,1.1865,1.2024,40.6696,23.582,3.7055,3.1605
"426","eax---lkh---sophisticated/1000-482.tsp",20.3572,7,3.1054,3.2025,1.1331,1.1639,373.4568,277.9695,5.9228,5.6275
"427","eax---lkh---sophisticated/1000-483.tsp",18.215,10,3.2465,3.378,1.1776,1.2173,4623.2392,1270.2915,8.4389,7.147
"428","eax---lkh---sophisticated/1000-484.tsp",18.783,6,2.5853,2.6545,0.9498,0.9763,29082.4622,36000,10.2779,10.4913
"429","eax---lkh---sophisticated/1000-485.tsp",18.286,9,2.8417,2.897,1.0444,1.0637,18415.9212,36000,9.821,10.4913
"430","eax---lkh---sophisticated/1000-486.tsp",22.7416,9,3.2733,3.2565,1.1858,1.1807,5.2404,3.4285,1.6564,1.2321
"431","eax---lkh---sophisticated/1000-487.tsp",18.1512,5,3.1423,3.1445,1.145,1.1457,22.5346,19.477,3.1151,2.9692
"432","eax---lkh---sophisticated/1000-488.tsp",16.9528,8,2.639,2.6125,0.9704,0.9603,32592.0099,36000,10.3918,10.4913
"433","eax---lkh---sophisticated/1000-489.tsp",18.0737,7,3.9861,3.089,1.3828,1.1278,18833.3105,36000,9.8434,10.4913
"434","eax---lkh---sophisticated/1000-49.tsp",20.1661,2,3.3069,3.3915,1.196,1.2213,243.1258,159.041,5.4936,5.0692
"435","eax---lkh---sophisticated/1000-490.tsp",21.9121,4,4.5948,3.76,1.5249,1.3244,96.9831,51.414,4.5745,3.9399
"436","eax---lkh---sophisticated/1000-491.tsp",20.1325,2,2.7023,2.692,0.9941,0.9903,36000,36000,10.4913,10.4913
"437","eax---lkh---sophisticated/1000-492.tsp",19.9752,5,3.2077,3.317,1.1656,1.1991,13.3922,4.739,2.5947,1.5558
"438","eax---lkh---sophisticated/1000-493.tsp",20.7037,5,3.3728,3.4375,1.2157,1.2347,198.1469,119.984,5.289,4.7874
"439","eax---lkh---sophisticated/1000-494.tsp",20.1969,9,3.2601,3.237,1.1818,1.1746,22110.8186,36000,10.0038,10.4913
"440","eax---lkh---sophisticated/1000-495.tsp",20.2342,1,3.0467,3.17,1.1141,1.1537,1155.4144,656.178,7.0522,6.4864
"441","eax---lkh---sophisticated/1000-496.tsp",20.9803,1,3.6527,3.611,1.2955,1.284,93.3936,81.8945,4.5368,4.4054
"442","eax---lkh---sophisticated/1000-497.tsp",19.3516,3,3.449,3.464,1.2381,1.2424,22046.2544,36000,10.0009,10.4913
"443","eax---lkh---sophisticated/1000-498.tsp",21.5291,2,3.0819,3.137,1.1255,1.1433,8434.8662,1752.1305,9.0401,7.4686
"444","eax---lkh---sophisticated/1000-499.tsp",21.1447,7,13.3201,12.192,2.5893,2.5008,11803.4903,2013.897,9.3762,7.6078
"445","eax---lkh---sophisticated/1000-5.tsp",18.2898,8,3.7246,3.164,1.315,1.1518,36000,36000,10.4913,10.4913
"446","eax---lkh---sophisticated/1000-50.tsp",20.0454,1,3.2739,3.2345,1.186,1.1739,22169.3029,36000,10.0065,10.4913
"447","eax---lkh---sophisticated/1000-500.tsp",18.4146,9,2.8114,2.866,1.0337,1.0529,1.256,1.226,0.2279,0.2038
"448","eax---lkh---sophisticated/1000-51.tsp",22.7519,9,3.9649,3.571,1.3775,1.2728,5045.5381,1593.438,8.5263,7.3736
"449","eax---lkh---sophisticated/1000-52.tsp",19.4076,1,3.1234,3.108,1.1389,1.134,15960.5636,3435.56,9.6779,8.1419
"450","eax---lkh---sophisticated/1000-53.tsp",19.7506,5,2.9747,3.0325,1.0901,1.1094,25512.8413,36000,10.1469,10.4913
"451","eax---lkh---sophisticated/1000-54.tsp",20.4219,1,3.2255,3.219,1.1711,1.1691,94.7636,64.183,4.5514,4.1617
"452","eax---lkh---sophisticated/1000-55.tsp",20.6038,4,3.4462,3.564,1.2373,1.2709,11777.1655,2079.562,9.3739,7.6399
"453","eax---lkh---sophisticated/1000-56.tsp",18.6019,1,3.8362,3.0485,1.3445,1.1146,29125.328,36000,10.2794,10.4913
"454","eax---lkh---sophisticated/1000-57.tsp",17.8707,5,4.2137,3.2595,1.4383,1.1816,10.6421,10.7935,2.3648,2.3789
"455","eax---lkh---sophisticated/1000-58.tsp",20.2117,5,3.3783,3.363,1.2174,1.2128,897.4713,645.7035,6.7996,6.4703
"456","eax---lkh---sophisticated/1000-59.tsp",19.0146,3,2.966,2.9675,1.0872,1.0877,478.1728,306.8295,6.17,5.7263
"457","eax---lkh---sophisticated/1000-6.tsp",20.1448,5,7.287,6.759,1.9861,1.9109,204.4718,159.1225,5.3204,5.0697
"458","eax---lkh---sophisticated/1000-60.tsp",18.3102,3,4.5917,3.527,1.5243,1.2604,25.0814,5.735,3.2221,1.7466
"459","eax---lkh---sophisticated/1000-61.tsp",20.4306,3,3.349,3.387,1.2087,1.2199,606.8091,539.873,6.4082,6.2913
"460","eax---lkh---sophisticated/1000-62.tsp",19.8697,1,2.4711,2.3745,0.9047,0.8648,18544.0762,36000,9.8279,10.4913
"461","eax---lkh---sophisticated/1000-63.tsp",21.9,7,3.1394,3.1795,1.144,1.1567,532.9953,468.187,6.2785,6.1489
"462","eax---lkh---sophisticated/1000-64.tsp",19.8973,10,5.2866,3.899,1.6652,1.3607,1090.6675,1020.6915,6.9945,6.9282
"463","eax---lkh---sophisticated/1000-65.tsp",21.916,6,7.9046,7.0365,2.0674,1.9511,414.0851,349.0765,6.0261,5.8553
"464","eax---lkh---sophisticated/1000-66.tsp",20.2027,2,3.3117,3.346,1.1975,1.2078,8477.4988,1861.772,9.0452,7.5293
"465","eax---lkh---sophisticated/1000-67.tsp",20.4115,6,4.6055,3.316,1.5273,1.1988,135.7978,123.1385,4.9112,4.8133
"466","eax---lkh---sophisticated/1000-68.tsp",20.7658,7,3.3856,2.9945,1.2195,1.0968,19.8291,17.823,2.9872,2.8805
"467","eax---lkh---sophisticated/1000-69.tsp",22.7747,7,4.1857,3.719,1.4317,1.3135,59.1897,63.836,4.0807,4.1563
"468","eax---lkh---sophisticated/1000-7.tsp",20.0507,6,2.8168,2.8525,1.0356,1.0482,8556.1392,2390.409,9.0544,7.7792
"469","eax---lkh---sophisticated/1000-70.tsp",16.8475,3,2.4498,2.439,0.896,0.8916,8227.9434,1439.4255,9.0153,7.272
"470","eax---lkh---sophisticated/1000-71.tsp",20.1219,6,3.5268,3.568,1.2604,1.272,25417.2223,36000,10.1432,10.4913
"471","eax---lkh---sophisticated/1000-72.tsp",18.9738,3,2.8803,2.8745,1.0579,1.0559,942.6341,786.682,6.8487,6.6678
"472","eax---lkh---sophisticated/1000-73.tsp",20.5075,2,3.6562,3.3525,1.2964,1.2097,25680.7089,36000,10.1535,10.4913
"473","eax---lkh---sophisticated/1000-74.tsp",19.0535,4,3.1568,3.146,1.1496,1.1461,32434.3302,36000,10.387,10.4913
"474","eax---lkh---sophisticated/1000-75.tsp",21.241,2,4.2841,3.2285,1.4549,1.172,195.3263,113.6395,5.2747,4.733
"475","eax---lkh---sophisticated/1000-76.tsp",22.7577,4,4.5091,3.844,1.5061,1.3465,38.0954,17.785,3.6401,2.8784
"476","eax---lkh---sophisticated/1000-77.tsp",19.4527,1,2.9133,3,1.0693,1.0986,32698.4821,36000,10.3951,10.4913
"477","eax---lkh---sophisticated/1000-78.tsp",21.9522,9,6.3929,3.8105,1.8552,1.3378,156.9464,172.318,5.0559,5.1493
"478","eax---lkh---sophisticated/1000-79.tsp",21.3781,10,4.9486,3.559,1.5991,1.2695,1242.4675,975.7785,7.1249,6.8832
"479","eax---lkh---sophisticated/1000-8.tsp",22.3534,6,3.4682,3.4755,1.2436,1.2457,5.5133,2.527,1.7072,0.927
"480","eax---lkh---sophisticated/1000-80.tsp",19.3547,2,3.093,3.0845,1.1291,1.1264,139.2676,109.3135,4.9364,4.6942
"481","eax---lkh---sophisticated/1000-81.tsp",20.1662,2,2.9346,2.968,1.0766,1.0879,945.6927,707.884,6.8519,6.5623
"482","eax---lkh---sophisticated/1000-82.tsp",19.6826,8,3.2035,3.189,1.1642,1.1597,4715.6515,1435.1525,8.4586,7.269
"483","eax---lkh---sophisticated/1000-83.tsp",16.1054,3,2.5296,2.5555,0.9281,0.9382,877.9421,547.2025,6.7776,6.3048
"484","eax---lkh---sophisticated/1000-84.tsp",18.7436,2,3.1002,3.1765,1.1315,1.1558,12046.3217,2422.9305,9.3965,7.7927
"485","eax---lkh---sophisticated/1000-85.tsp",22.6877,6,3.4972,3.5505,1.252,1.2671,44.5945,36.249,3.7976,3.5904
"486","eax---lkh---sophisticated/1000-86.tsp",20.0175,1,2.8796,2.882,1.0577,1.0585,4.833,4.8755,1.5755,1.5842
"487","eax---lkh---sophisticated/1000-87.tsp",19.7647,9,3.9279,2.9645,1.3681,1.0867,229.0673,185.1605,5.434,5.2212
"488","eax---lkh---sophisticated/1000-88.tsp",19.7962,2,3.0345,3.0395,1.11,1.1117,4.5107,2.4865,1.5065,0.9109
"489","eax---lkh---sophisticated/1000-89.tsp",18.933,5,3.9334,3.391,1.3695,1.2211,4659.651,1326.6255,8.4467,7.1904
"490","eax---lkh---sophisticated/1000-9.tsp",18.4917,7,3.2958,3.053,1.1926,1.1161,5.2494,6.1985,1.6581,1.8243
"491","eax---lkh---sophisticated/1000-90.tsp",18.2426,2,3.0111,2.9985,1.1023,1.0981,18859.3767,36000,9.8448,10.4913
"492","eax---lkh---sophisticated/1000-91.tsp",19.9127,2,2.9408,2.9725,1.0787,1.0894,7.4391,5.8765,2.0067,1.771
"493","eax---lkh---sophisticated/1000-92.tsp",19.9117,6,3.3734,3.0745,1.2159,1.1231,489.8499,237.842,6.1941,5.4716
"494","eax---lkh---sophisticated/1000-93.tsp",21.7492,5,7.3108,4.0565,1.9894,1.4003,181.1151,137.9465,5.1991,4.9269
"495","eax---lkh---sophisticated/1000-94.tsp",21.427,4,3.5998,3.169,1.2809,1.1534,48.4506,56.792,3.8805,4.0394
"496","eax---lkh---sophisticated/1000-95.tsp",17.3268,2,3.1049,3.1655,1.133,1.1523,124.8801,67.719,4.8274,4.2154
"497","eax---lkh---sophisticated/1000-96.tsp",20.9361,6,3.3807,3.3445,1.2181,1.2073,4393.4727,814.186,8.3879,6.7022
"498","eax---lkh---sophisticated/1000-97.tsp",20.2244,10,2.788,2.874,1.0253,1.0557,9179.8963,2891.043,9.1248,7.9694
"499","eax---lkh---sophisticated/1000-98.tsp",20.4242,9,2.8187,2.8135,1.0363,1.0344,265.5436,203.3485,5.5818,5.3149
"500","eax---lkh---sophisticated/1000-99.tsp",19.9593,9,2.9241,2.951,1.073,1.0821,7618.7572,609.272,8.9384,6.4123
"501","lkh---eax---sophisticated/1000-1.tsp",21.9183,10,112.2061,94.003,4.7203,4.5433,1.366,1.404,0.3119,0.3393
"502","lkh---eax---sophisticated/1000-10.tsp",21.8609,6,19.5128,12.5555,2.9711,2.5302,3.3694,2.5175,1.2147,0.9233
"503","lkh---eax---sophisticated/1000-100.tsp",22.6608,10,43.7042,32.573,3.7774,3.4835,5.7319,3.334,1.746,1.2042
"504","lkh---eax---sophisticated/1000-101.tsp",21.7595,9,33.1262,23.3525,3.5003,3.1507,1.839,1.8525,0.6092,0.6165
"505","lkh---eax---sophisticated/1000-102.tsp",22.428,2,113.2731,121.7125,4.7298,4.8017,4.0483,3.405,1.3983,1.2252
"506","lkh---eax---sophisticated/1000-103.tsp",23.3907,7,108.6325,96.8855,4.688,4.5735,4.4194,3.101,1.486,1.1317
"507","lkh---eax---sophisticated/1000-104.tsp",23.1897,2,37.0687,18.3135,3.6128,2.9076,1.6714,1.4985,0.5137,0.4045
"508","lkh---eax---sophisticated/1000-105.tsp",21.0064,4,22.0206,14.7025,3.092,2.688,1.6044,1.401,0.4727,0.3372
"509","lkh---eax---sophisticated/1000-106.tsp",23.0731,1,20.8081,15.5515,3.0353,2.7442,2.7025,1.8705,0.9942,0.6262
"510","lkh---eax---sophisticated/1000-107.tsp",22.8153,1,105.4026,58.1555,4.6578,4.0631,2.5536,2.025,0.9375,0.7056
"511","lkh---eax---sophisticated/1000-108.tsp",20.9321,4,659.1653,210.116,6.491,5.3477,2.7663,1.6165,1.0175,0.4803
"512","lkh---eax---sophisticated/1000-109.tsp",22.2176,6,36.7509,24.4395,3.6042,3.1962,1.3496,1.2325,0.2998,0.209
"513","lkh---eax---sophisticated/1000-11.tsp",21.2662,7,32.2376,30.1665,3.4731,3.4067,4.0986,2.0155,1.4106,0.7009
"514","lkh---eax---sophisticated/1000-110.tsp",21.6189,5,170.5454,71.471,5.139,4.2693,5.7383,4.4965,1.7472,1.5033
"515","lkh---eax---sophisticated/1000-111.tsp",21.673,4,361.9198,261.7155,5.8914,5.5673,37.5372,29.104,3.6253,3.3709
"516","lkh---eax---sophisticated/1000-112.tsp",20.472,9,55.3828,38.637,4.0143,3.6542,3.6989,3.639,1.308,1.2917
"517","lkh---eax---sophisticated/1000-113.tsp",22.7607,7,42.4545,29.0465,3.7484,3.3689,1.4946,1.4305,0.4019,0.358
"518","lkh---eax---sophisticated/1000-114.tsp",22.5655,2,13.0625,4.1025,2.5697,1.4116,1.7397,1.6315,0.5537,0.4895
"519","lkh---eax---sophisticated/1000-115.tsp",21.6052,5,54.8917,46.008,4.0054,3.8288,1.4973,1.441,0.4037,0.3653
"520","lkh---eax---sophisticated/1000-116.tsp",21.1184,3,639.0805,458.7745,6.46,6.1286,9.3987,6.7075,2.2406,1.9032
"521","lkh---eax---sophisticated/1000-117.tsp",22.4834,9,46.6663,27.743,3.843,3.323,1.5968,1.509,0.468,0.4114
"522","lkh---eax---sophisticated/1000-118.tsp",22.1566,9,73.1361,44.0915,4.2923,3.7863,3.6542,2.9955,1.2959,1.0971
"523","lkh---eax---sophisticated/1000-119.tsp",23.1003,10,20.4001,13.7155,3.0155,2.6185,2.0361,1.7685,0.711,0.5701
"524","lkh---eax---sophisticated/1000-12.tsp",21.9686,10,36.4802,26.3085,3.5968,3.2699,2.5476,1.8575,0.9352,0.6192
"525","lkh---eax---sophisticated/1000-120.tsp",20.9613,3,45.6247,41.3615,3.8204,3.7224,2.0586,1.7005,0.722,0.5309
"526","lkh---eax---sophisticated/1000-121.tsp",20.8204,2,142.3161,124.3945,4.9581,4.8235,3.174,2.525,1.155,0.9262
"527","lkh---eax---sophisticated/1000-122.tsp",21.2476,10,132.8148,97.3575,4.889,4.5784,9.6497,5.5725,2.2669,1.7178
"528","lkh---eax---sophisticated/1000-123.tsp",22.9948,3,69.2672,44.129,4.238,3.7871,3.0728,2.9675,1.1226,1.0877
"529","lkh---eax---sophisticated/1000-124.tsp",23.1393,6,51.8111,43.4995,3.9476,3.7727,5.21,4.346,1.6506,1.4693
"530","lkh---eax---sophisticated/1000-125.tsp",21.0753,2,16.0885,14.7715,2.7781,2.6927,2.924,2.33,1.073,0.8459
"531","lkh---eax---sophisticated/1000-126.tsp",20.7865,10,216.6514,149.468,5.3783,5.0071,2.1751,1.958,0.7771,0.6719
"532","lkh---eax---sophisticated/1000-127.tsp",22.6738,2,146.2998,110.6745,4.9857,4.7066,2.468,2.126,0.9034,0.7542
"533","lkh---eax---sophisticated/1000-128.tsp",21.2118,8,31.0121,29.7405,3.4344,3.3925,1.8665,1.396,0.6241,0.3336
"534","lkh---eax---sophisticated/1000-129.tsp",21.8297,8,21.2124,21.8935,3.0546,3.0862,1.7994,1.1675,0.5875,0.1549
"535","lkh---eax---sophisticated/1000-13.tsp",21.4334,9,12.0831,7.413,2.4918,2.0032,2.0729,1.427,0.7289,0.3556
"536","lkh---eax---sophisticated/1000-130.tsp",21.9773,9,18.1219,9.8595,2.8971,2.2884,2.9404,1.3915,1.0785,0.3304
"537","lkh---eax---sophisticated/1000-131.tsp",22.8892,5,62.4573,46.37,4.1345,3.8367,1.8483,1.829,0.6143,0.6038
"538","lkh---eax---sophisticated/1000-132.tsp",22.9767,5,86.1745,29.3495,4.4564,3.3793,5.1679,4.459,1.6425,1.4949
"539","lkh---eax---sophisticated/1000-133.tsp",20.4471,9,388.5019,274.816,5.9623,5.6161,2.7344,2.2725,1.0059,0.8209
"540","lkh---eax---sophisticated/1000-134.tsp",21.7457,7,177.3378,165.485,5.1781,5.1089,1.818,1.303,0.5977,0.2647
"541","lkh---eax---sophisticated/1000-135.tsp",21.53,3,150.5154,106.629,5.0141,4.6694,8.4396,4.679,2.1329,1.5431
"542","lkh---eax---sophisticated/1000-136.tsp",22.6109,6,45.9114,42.526,3.8267,3.7501,2.9403,2.1315,1.0785,0.7568
"543","lkh---eax---sophisticated/1000-137.tsp",21.4935,1,68.9598,40.8985,4.2335,3.7111,1.4992,1.2805,0.4049,0.2473
"544","lkh---eax---sophisticated/1000-138.tsp",21.9166,7,51.3945,32.7785,3.9395,3.4898,3.3238,2.175,1.2011,0.777
"545","lkh---eax---sophisticated/1000-139.tsp",22.6773,1,22.0893,19.0445,3.0951,2.9468,14.8343,13.6095,2.6969,2.6108
"546","lkh---eax---sophisticated/1000-14.tsp",22.9192,3,297.4809,177.165,5.6954,5.1771,16.1348,11.041,2.781,2.4016
"547","lkh---eax---sophisticated/1000-140.tsp",21.7397,2,45.393,29.364,3.8154,3.3798,12.9829,10.069,2.5636,2.3095
"548","lkh---eax---sophisticated/1000-141.tsp",21.7212,9,12.7088,12.449,2.5423,2.5216,1.2396,1.168,0.2148,0.1553
"549","lkh---eax---sophisticated/1000-142.tsp",22.4391,6,196.3468,133.849,5.2799,4.8967,2.501,2.4975,0.9167,0.9153
"550","lkh---eax---sophisticated/1000-143.tsp",23.1907,10,48.6053,31.7705,3.8837,3.4585,3.6458,3.4135,1.2936,1.2277
"551","lkh---eax---sophisticated/1000-144.tsp",21.8048,5,54.5932,21.7305,3.9999,3.0787,1.641,1.423,0.4953,0.3528
"552","lkh---eax---sophisticated/1000-145.tsp",22.4919,7,92.7909,66.814,4.5303,4.2019,1.8185,1.5455,0.598,0.4353
"553","lkh---eax---sophisticated/1000-146.tsp",18.5568,6,44.8038,40.92,3.8023,3.7116,4.5749,3.994,1.5206,1.3848
"554","lkh---eax---sophisticated/1000-147.tsp",22.3599,8,76.1302,56.799,4.3324,4.0395,2.3931,2.0235,0.8726,0.7048
"555","lkh---eax---sophisticated/1000-148.tsp",22.9362,8,15.0518,16.0865,2.7115,2.778,1.4921,1.433,0.4002,0.3598
"556","lkh---eax---sophisticated/1000-149.tsp",22.9136,3,89.793,70.3785,4.4975,4.2539,6.3865,7.1605,1.8542,1.9686
"557","lkh---eax---sophisticated/1000-15.tsp",20.4763,1,18.6237,18.2885,2.9244,2.9063,7.0043,4.7455,1.9465,1.5572
"558","lkh---eax---sophisticated/1000-150.tsp",20.6089,3,46.3031,31.932,3.8352,3.4636,1.2371,1.2145,0.2128,0.1943
"559","lkh---eax---sophisticated/1000-151.tsp",21.0785,10,70.4034,53.953,4.2542,3.9881,3.0311,2.462,1.1089,0.901
"560","lkh---eax---sophisticated/1000-152.tsp",22.9648,6,35.2536,22.722,3.5626,3.1233,1.2616,1.14,0.2324,0.131
"561","lkh---eax---sophisticated/1000-153.tsp",23.0675,3,44.0047,22.897,3.7843,3.131,4.0054,3.5595,1.3876,1.2696
"562","lkh---eax---sophisticated/1000-154.tsp",23.0861,2,971.4782,898.992,6.8788,6.8013,2.5141,2.287,0.9219,0.8272
"563","lkh---eax---sophisticated/1000-155.tsp",21.6902,6,293.5819,318.3855,5.6822,5.7633,15.6483,9.4565,2.7504,2.2467
"564","lkh---eax---sophisticated/1000-156.tsp",21.2527,8,89.5178,108.8245,4.4944,4.6897,2.4586,2.27,0.8996,0.8198
"565","lkh---eax---sophisticated/1000-157.tsp",23.1051,9,25.0014,17.145,3.2189,2.8417,4.8288,3.101,1.5746,1.1317
"566","lkh---eax---sophisticated/1000-158.tsp",21.5268,4,59.7616,39.9825,4.0904,3.6884,3.1344,2.8575,1.1424,1.0499
"567","lkh---eax---sophisticated/1000-159.tsp",20.9171,2,52.0734,34.2485,3.9527,3.5336,3.2957,2.238,1.1926,0.8056
"568","lkh---eax---sophisticated/1000-16.tsp",23.2644,9,70.6532,65.477,4.2578,4.1817,2.4504,2.136,0.8963,0.7589
"569","lkh---eax---sophisticated/1000-160.tsp",21.8741,3,115.1339,116.7955,4.7461,4.7604,52.1363,33.4965,3.9539,3.5114
"570","lkh---eax---sophisticated/1000-161.tsp",22.0956,3,15.3995,16.404,2.7343,2.7975,1.081,1.0475,0.0779,0.0464
"571","lkh---eax---sophisticated/1000-162.tsp",20.6559,6,18.0848,9.1585,2.8951,2.2147,1.3747,1.224,0.3182,0.2021
"572","lkh---eax---sophisticated/1000-163.tsp",20.0361,2,480.9166,342.1235,6.1757,5.8352,3.6214,3.249,1.2869,1.1783
"573","lkh---eax---sophisticated/1000-164.tsp",18.4586,2,67.9164,45.7825,4.2183,3.8239,8.3112,4.253,2.1176,1.4476
"574","lkh---eax---sophisticated/1000-165.tsp",22.1072,1,34.7634,29.179,3.5486,3.3734,1.7337,1.468,0.5503,0.3839
"575","lkh---eax---sophisticated/1000-166.tsp",19.9207,2,30.5501,21.4565,3.4194,3.066,6.8319,7.419,1.9216,2.004
"576","lkh---eax---sophisticated/1000-167.tsp",23.0043,2,35.8503,32.863,3.5794,3.4923,2.8426,2.3775,1.0447,0.866
"577","lkh---eax---sophisticated/1000-168.tsp",23.2532,9,202.5105,123.3955,5.3108,4.8154,3.3697,2.415,1.2148,0.8817
"578","lkh---eax---sophisticated/1000-169.tsp",21.621,4,245.2984,152.3695,5.5025,5.0263,4.551,2.4965,1.5153,0.9149
"579","lkh---eax---sophisticated/1000-17.tsp",20.2511,6,40.3981,25.3485,3.6988,3.2327,16.7534,14.6095,2.8186,2.6817
"580","lkh---eax---sophisticated/1000-170.tsp",22.4111,7,19.8291,10.928,2.9872,2.3913,2.2497,1.657,0.8108,0.505
"581","lkh---eax---sophisticated/1000-171.tsp",20.9755,1,83.1099,58.4735,4.4202,4.0686,16.8586,14.357,2.8249,2.6642
"582","lkh---eax---sophisticated/1000-172.tsp",22.4167,9,434.7324,365.6755,6.0747,5.9017,2.9927,2.071,1.0962,0.728
"583","lkh---eax---sophisticated/1000-173.tsp",21.5851,9,103.7282,111.1535,4.6418,4.7109,3.5326,1.752,1.262,0.5608
"584","lkh---eax---sophisticated/1000-174.tsp",21.598,3,619.1765,445.3025,6.4284,6.0988,1.5207,1.419,0.4192,0.35
"585","lkh---eax---sophisticated/1000-175.tsp",22.6391,6,23.9291,11.2185,3.1751,2.4176,1.4981,1.122,0.4042,0.1151
"586","lkh---eax---sophisticated/1000-176.tsp",22.9529,3,39.8933,15.979,3.6862,2.7713,2.7792,2.3465,1.0222,0.8529
"587","lkh---eax---sophisticated/1000-177.tsp",20.8226,5,210.553,169.95,5.3497,5.1355,2.3026,1.516,0.834,0.4161
"588","lkh---eax---sophisticated/1000-178.tsp",21.8932,7,603.4528,344.347,6.4027,5.8416,5.767,4.051,1.7522,1.399
